const,no_of_adults,no_of_weekend_nights,type_of_meal_plan,required_car_parking_space,lead_time,arrival_month,repeated_guest,avg_price_per_room,no_of_special_requests,total_guests,booking_duration,previous_cancel_rate,booking_day,holiday,long_weekend,arrival_day,tourism_season,room_type_reserved_Room_Type 2,room_type_reserved_Room_Type 3,room_type_reserved_Room_Type 4,room_type_reserved_Room_Type 5,room_type_reserved_Room_Type 6,room_type_reserved_Room_Type 7,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline,market_segment_type_Online,target
1.0,2,1,0,0,1,8,0,98.0,0,2,1,0.0,1,0,1,2,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,0,0,27,6,0,105.84,0,2,5,0.0,2,1,1,1,4,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,0,0,44,2,0,67.5,0,2,2,0.0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1.0,2,1,1,0,36,2,0,61.75,1,2,3,0.0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1.0,2,1,1,0,123,9,0,143.1,1,2,6,0.0,6,1,0,3,3,0,0,1,0,0,0,0,0,0,1,1
1.0,2,1,1,0,3,9,0,126.0,1,2,1,0.0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,2,0,39,8,0,101.5,0,2,2,0.0,3,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0
1.0,2,1,1,0,112,10,0,80.75,0,2,4,0.0,2,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,1,0,202,7,0,86.75,0,2,1,0.0,6,0,0,5,4,1,0,0,0,0,0,0,0,0,1,1
1.0,3,2,2,0,85,8,0,210.6,1,3,6,0.0,5,1,0,6,4,0,0,1,0,0,0,0,0,0,1,0
1.0,1,0,1,0,12,1,0,72.0,0,1,3,0.0,6,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
1.0,2,2,0,0,87,4,0,80.75,1,2,4,0.0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,0,0,63,3,0,80.1,0,2,2,0.0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,1,1
1.0,2,1,0,0,57,12,0,74.8,1,2,4,0.0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0,1,0,191,8,0,84.43,2,1,4,0.0,1,0,0,3,4,0,0,1,0,0,0,0,0,0,1,1
1.0,2,0,1,0,204,5,0,100.0,0,2,3,0.0,4,0,0,5,2,0,0,0,0,0,0,0,0,0,1,1
1.0,2,1,1,0,151,6,0,200.0,0,2,1,0.0,5,0,1,2,4,0,0,0,1,0,0,0,0,1,0,1
1.0,2,1,1,0,187,8,0,112.5,0,3,1,0.0,4,0,1,2,4,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,1,0,4,8,0,124.0,1,2,1,0.0,4,1,0,1,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,84,12,0,122.0,0,3,1,0.0,5,0,0,5,1,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,1,0,43,11,0,75.0,0,2,3,0.0,2,1,0,3,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,2,0,102,10,0,101.5,0,2,2,0.0,3,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1
1.0,2,0,1,0,47,11,0,91.8,2,2,4,0.0,5,1,0,3,3,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0,1,0,43,10,0,75.0,0,1,1,0.0,3,0,0,4,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,1,1,0,60,9,0,65.0,0,2,2,0.0,6,1,1,3,3,0,0,0,0,0,0,0,0,1,0,0
1.0,1,0,1,0,16,3,0,75.0,0,1,1,0.0,4,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0
1.0,1,1,1,0,0,6,0,76.5,0,1,1,0.0,1,0,1,1,4,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,0,0,203,9,0,116.1,0,2,3,0.0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,0,0,143,8,0,103.5,1,2,1,0.0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,37,10,0,105.0,0,2,3,0.0,3,0,0,5,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,2,0,58,3,0,202.3,2,4,4,0.0,2,1,0,4,1,0,0,0,0,1,0,0,0,0,1,1
1.0,3,0,1,0,32,3,0,168.3,2,3,1,0.0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1.0,1,0,1,0,164,10,0,100.0,0,1,2,0.0,4,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,2,1,0,14,7,0,151.0,1,2,4,0.0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,0,0,0,10,0,63.76,0,2,2,0.0,6,0,0,6,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,13,10,0,177.62,1,2,3,0.0,2,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0
1.0,1,2,1,0,24,4,0,127.97,1,1,7,0.0,5,0,0,1,2,0,0,1,0,0,0,0,0,0,1,1
1.0,2,1,1,0,418,9,0,75.0,0,2,3,0.0,4,0,0,2,3,0,0,0,0,0,0,0,0,1,0,1
1.0,2,1,0,0,4,8,0,119.0,1,2,1,0.0,5,0,1,2,4,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0,1,0,6,12,1,67.0,2,1,1,0.083333336,6,1,0,5,1,0,0,0,0,0,0,0,1,0,0,0
1.0,2,2,1,0,118,4,0,95.7,0,2,3,0.0,1,1,1,0,2,0,0,1,0,0,0,0,0,0,1,1
1.0,1,0,1,0,117,12,0,85.0,1,1,5,0.0,5,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1
1.0,2,1,1,0,54,6,0,126.9,1,2,2,0.0,2,0,1,0,4,0,0,1,0,0,0,0,0,0,1,0
1.0,2,1,1,0,148,8,0,96.3,0,2,5,0.0,1,1,0,2,4,0,0,0,0,0,0,0,0,0,1,1
1.0,3,0,1,0,11,5,0,258.0,3,4,2,0.0,2,1,0,6,2,0,0,0,0,1,0,0,0,0,1,0
1.0,1,0,1,0,28,5,0,95.0,0,1,2,0.0,5,0,0,5,2,0,0,0,0,0,0,0,1,0,0,1
1.0,1,1,1,0,114,7,0,75.0,0,1,3,0.0,4,1,0,6,4,0,0,0,0,0,0,0,0,1,0,1
1.0,2,1,1,0,302,9,0,100.0,0,2,3,0.0,5,0,0,6,3,0,0,0,0,0,0,0,0,1,0,1
1.0,1,4,1,0,92,12,0,63.75,1,1,19,0.0,3,1,0,4,1,0,0,0,0,0,0,0,0,0,1,1
1.0,2,2,1,0,5,9,1,100.0,0,2,2,1.0,4,1,1,2,3,0,0,0,0,0,0,0,1,0,0,0
1.0,2,1,1,0,181,5,0,118.0,2,2,3,0.0,3,1,0,2,2,0,0,0,0,0,0,0,0,0,1,1
1.0,1,1,1,1,39,7,0,67.0,0,1,1,0.0,5,0,1,2,4,0,0,0,0,0,0,0,1,0,0,0
1.0,2,2,1,0,84,11,0,88.4,1,2,7,0.0,3,1,0,3,3,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,0,0,2,9,0,159.0,1,2,1,0.0,3,1,0,5,3,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0,1,0,51,3,0,85.5,0,1,1,0.0,2,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0
1.0,2,0,1,0,128,7,0,130.5,0,3,2,0.0,4,0,0,6,4,0,0,0,0,0,0,0,0,0,1,1
1.0,3,2,1,0,111,8,0,150.3,0,3,6,0.0,2,1,0,1,4,0,0,1,0,0,0,0,0,0,1,1
1.0,2,0,1,0,105,4,0,62.86,0,2,2,0.0,4,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,277,9,0,80.0,0,2,7,0.0,5,1,0,2,3,0,0,0,0,0,0,0,0,1,0,1
1.0,2,2,0,0,67,12,0,95.4,2,2,3,0.0,4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,4,8,0,151.0,1,2,4,0.0,2,0,1,6,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,21,12,0,103.67,0,2,3,0.0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,96,8,0,76.5,0,2,7,0.0,3,1,0,1,4,0,0,0,0,0,0,0,0,0,1,1
1.0,3,1,1,0,159,10,0,123.3,1,3,5,0.0,6,0,0,4,3,0,0,1,0,0,0,0,0,0,1,1
1.0,2,1,1,0,52,12,0,88.4,2,2,4,0.0,2,1,0,5,1,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0,2,0,219,9,0,84.0,0,1,1,0.0,5,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,0,0,214,10,0,92.65,0,2,4,0.0,6,1,0,3,3,0,0,0,0,0,0,0,0,0,1,1
1.0,2,1,1,0,217,9,0,119.85,2,3,4,0.0,2,1,0,2,3,0,0,0,0,0,0,0,0,0,1,1
1.0,2,2,1,0,40,6,0,117.9,1,2,5,0.0,0,1,1,5,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,322,12,0,52.0,0,2,2,0.0,6,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,0,0,1,8,0,119.0,2,3,1,0.0,3,0,0,4,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,105,4,0,75.0,0,2,1,0.0,4,0,0,4,2,0,0,0,0,0,0,0,0,1,0,1
1.0,2,1,1,0,85,10,0,85.0,1,2,4,0.0,4,0,0,5,3,0,0,0,0,0,0,0,0,1,0,0
1.0,1,1,1,0,0,10,0,145.0,0,1,2,0.0,3,0,1,3,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,0,0,4,2,0,88.0,1,2,2,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,8,1,0,92.95,1,2,3,0.0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0
1.0,2,0,1,0,6,12,0,55.0,0,2,2,0.0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0
1.0,2,2,1,0,64,4,0,112.48,1,2,6,0.0,6,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0
1.0,2,2,1,0,29,10,0,76.81,0,2,2,0.0,1,1,1,2,3,0,0,0,0,0,0,0,0,0,1,0
1.0,1,2,1,0,44,10,0,75.6,0,1,2,0.0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,62,11,0,97.2,2,2,3,0.0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,130,9,0,139.5,2,2,3,0.0,1,0,0,5,3,0,0,1,0,0,0,0,0,0,1,0
1.0,2,0,0,0,50,4,0,80.1,0,2,1,0.0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,1,0,37,5,0,108.11,1,2,1,0.0,5,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0
1.0,1,2,1,0,288,10,0,55.63,0,2,5,0.0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,0,1,0,1,0,44.0,1,2,2,0.0,4,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0,1,0,2,1,0,80.0,1,1,1,0.0,6,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1.0,1,2,1,0,1,2,0,60.0,0,1,3,0.0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,1,1
1.0,1,2,1,0,1,2,0,60.0,0,1,3,0.0,1,0,1,2,1,0,0,0,0,0,0,0,0,1,0,1
1.0,2,2,1,0,69,4,0,110.08,0,2,4,0.0,2,1,1,1,2,0,0,1,0,0,0,0,0,0,1,0
1.0,1,2,1,0,23,11,0,180.25,0,1,4,0.0,6,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0,1,0,22,9,0,133.0,1,1,2,0.0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,42,10,0,113.4,0,2,3,0.0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,1,0,10,10,0,126.0,1,2,3,0.0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0,2,0,74,9,0,87.0,0,1,2,0.0,3,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
1.0,1,0,2,0,72,9,0,84.0,0,1,1,0.0,5,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,1,1,0,84,3,0,99.45,0,2,4,0.0,5,0,0,5,1,0,0,1,0,0,0,0,0,0,1,0
1.0,2,4,0,0,9,9,0,169.11,0,2,9,0.0,0,1,1,2,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,122,5,0,99.45,0,2,4,0.0,6,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,2,12,0,0.0,1,2,1,0.0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0
1.0,2,0,1,0,26,9,0,117.67,1,2,3,0.0,1,0,0,6,3,0,0,0,0,0,0,0,0,0,1,1
1.0,2,2,1,0,18,10,0,85.0,0,2,3,0.0,4,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,2,1,0,179,10,0,90.9,1,2,4,0.0,2,0,1,6,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,134,12,0,65.0,0,2,4,0.0,6,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,1,1,1,0,50,11,0,86.4,2,1,3,0.0,5,0,0,6,3,0,0,0,0,0,0,0,0,0,1,0
1.0,3,0,1,0,72,5,0,159.3,0,3,1,0.0,4,0,0,6,2,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,2,0,14,7,0,169.0,0,2,2,0.0,5,0,0,5,4,0,0,0,0,0,0,0,0,0,1,1
1.0,2,1,1,0,275,6,0,62.8,0,2,2,0.0,5,0,1,0,4,0,0,0,0,0,0,0,0,1,0,1
1.0,1,0,1,0,26,11,0,77.0,0,1,3,0.0,6,0,0,4,3,0,0,0,0,0,0,0,1,0,0,1
1.0,2,0,1,0,30,6,0,140.0,0,2,2,0.0,3,0,0,5,4,0,0,0,0,0,0,0,0,1,0,0
1.0,2,2,1,0,8,10,0,176.0,0,2,4,0.0,5,0,1,6,3,0,0,0,1,0,0,0,0,0,1,1
1.0,2,1,1,0,125,4,0,71.0,1,2,3,0.0,3,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,2,0,257,7,0,101.5,0,2,2,0.0,0,1,0,5,4,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,1,0,19,8,0,166.0,1,2,1,0.0,6,0,0,4,4,0,0,1,0,0,0,0,0,0,1,1
1.0,2,0,1,0,102,10,0,118.8,1,2,1,0.0,1,0,0,5,3,0,0,0,0,0,0,0,0,0,1,1
1.0,1,0,1,0,1,1,1,66.0,0,1,1,0.0,3,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0
1.0,1,0,1,1,0,4,1,67.0,0,1,1,1.0,6,1,0,6,2,0,0,0,0,0,0,0,1,0,0,0
1.0,2,1,1,0,42,3,0,131.48,1,2,4,0.0,5,0,0,5,1,0,0,1,0,0,0,0,0,0,1,0
1.0,2,3,1,0,111,7,0,72.25,0,2,9,0.0,3,0,0,2,4,0,0,0,0,0,0,0,0,1,0,0
1.0,2,1,0,0,24,9,0,107.1,0,2,2,0.0,6,0,1,2,3,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,1,0,19,10,1,90.0,0,2,3,1.0,6,0,0,4,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,1,1,0,72,11,0,95.4,0,2,2,0.0,5,0,1,0,3,0,0,0,0,0,0,0,0,0,1,1
1.0,3,2,1,0,90,7,0,144.13,2,3,7,0.0,6,0,0,5,4,0,0,1,0,0,0,0,0,1,0,0
1.0,2,2,1,0,5,9,0,140.75,2,2,4,0.0,3,1,1,1,3,0,0,1,0,0,0,0,0,0,1,0
1.0,2,0,1,0,72,12,0,110.8,1,2,4,0.0,3,1,0,5,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,8,8,0,90.0,1,2,1,0.0,5,0,0,6,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,15,12,0,123.0,2,2,5,0.0,4,1,0,5,1,0,0,1,0,0,0,0,0,0,1,0
1.0,2,1,1,0,10,11,0,100.38,2,2,6,0.0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,1,0
1.0,1,2,1,0,69,6,0,120.0,0,1,6,0.0,2,1,0,1,4,0,0,0,0,0,0,0,0,1,0,1
1.0,2,1,1,0,57,4,0,105.3,0,2,3,0.0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,1,0,144,8,0,106.54,1,2,1,0.0,1,0,0,5,4,1,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,177,6,0,72.25,1,2,3,0.0,3,1,0,5,4,0,0,0,0,0,0,0,0,1,0,0
1.0,3,1,1,0,191,8,0,137.7,0,3,3,0.0,0,1,0,2,4,0,0,1,0,0,0,0,0,0,1,1
1.0,2,0,1,0,86,3,0,58.0,0,2,3,0.0,3,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,1,0,40,7,0,135.9,1,2,2,0.0,6,0,0,4,4,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,1,0,51,11,0,68.47,1,2,3,0.0,3,0,0,5,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,237,12,0,93.03,0,3,9,0.0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,1,1
1.0,1,0,0,0,7,5,0,129.0,0,1,1,0.0,4,0,0,4,2,0,0,0,0,0,0,0,0,0,1,1
1.0,2,1,1,0,2,8,0,109.0,0,2,1,0.0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,0,1,0,42.0,0,4,1,0.0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
1.0,2,2,1,0,60,6,0,85.5,0,2,7,0.0,2,1,0,6,4,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,1,0,304,11,0,89.0,0,2,3,0.0,2,0,0,5,3,0,0,0,0,0,0,0,0,0,1,1
1.0,1,2,1,0,1,2,0,60.0,0,1,3,0.0,1,0,1,2,1,0,0,0,0,0,0,0,0,1,0,1
1.0,1,0,1,0,53,10,0,120.0,0,1,1,0.0,2,0,0,6,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,2,1,0,105,7,0,120.6,1,2,5,0.0,1,0,0,1,4,0,0,1,0,0,0,0,0,0,1,0
1.0,2,0,1,0,5,5,0,110.0,1,2,2,0.0,5,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0
1.0,2,0,0,0,70,2,0,78.3,1,2,3,0.0,6,0,0,6,1,0,0,0,0,0,0,0,0,0,1,1
1.0,2,1,1,1,1,10,0,184.0,3,2,2,0.0,6,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,0,0,0,8,0,89.0,1,2,1,0.0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,2,0,94,3,0,110.75,1,2,6,0.0,6,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0
1.0,2,2,1,0,115,4,0,104.55,1,2,5,0.0,3,1,1,6,2,0,0,1,0,0,0,0,0,0,1,1
1.0,3,0,1,0,122,8,0,139.95,1,3,4,0.0,1,0,0,4,4,0,0,1,0,0,0,0,0,0,1,1
1.0,3,2,1,0,22,4,0,190.58,0,3,4,0.0,6,1,1,0,2,0,0,0,0,0,1,0,0,0,1,1
1.0,2,1,1,0,20,5,0,143.0,1,2,2,0.0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0
1.0,2,1,1,0,163,9,0,187.28,0,4,5,0.0,2,0,0,4,3,0,0,0,0,1,0,0,0,0,1,1
1.0,3,2,1,0,144,7,0,137.7,0,3,3,0.0,3,0,1,0,4,0,0,0,0,0,0,0,0,0,1,1
1.0,2,2,1,0,58,12,0,178.56,2,2,5,0.0,3,1,1,5,1,0,0,1,0,0,0,0,0,0,1,0
1.0,3,5,2,0,152,7,0,184.34,2,3,16,0.0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1
1.0,2,1,2,0,88,10,0,56.1,0,2,2,0.0,6,1,1,3,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,1,1,8,6,0,100.0,1,2,1,0.0,4,0,0,5,4,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0,1,0,23,11,0,112.0,1,1,1,0.0,4,0,0,6,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,26,12,0,70.72,0,2,4,0.0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,2,1,0,0,1,4,0,89.0,1,2,2,0.0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,21,11,0,102.0,1,2,4,0.0,3,1,0,3,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,0,0,10,10,0,120.0,1,2,2,0.0,4,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,37,8,0,135.9,1,2,2,0.0,2,0,0,4,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,163,9,0,126.9,2,2,3,0.0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,2,0,74,9,0,101.5,0,2,2,0.0,3,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,1,0,18,3,0,95.48,1,2,1,0.0,1,0,0,5,1,0,0,1,0,0,0,0,0,0,1,0
1.0,1,0,1,0,5,9,0,65.0,0,1,2,0.0,0,0,0,5,3,0,0,0,0,0,0,0,1,0,0,0
1.0,2,2,2,0,150,1,0,101.0,0,2,3,0.0,5,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
1.0,1,2,1,0,116,2,0,75.75,0,1,4,0.0,5,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0
1.0,3,0,1,0,132,9,0,162.0,2,3,3,0.0,6,0,0,5,3,0,0,1,0,0,0,0,0,0,1,0
1.0,1,0,1,0,12,5,0,135.0,0,1,1,0.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1
1.0,0,0,1,0,93,8,0,109.83,1,2,1,0.0,5,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,56,3,0,74.8,0,2,4,0.0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0
1.0,3,2,1,0,100,8,0,150.3,1,3,4,0.0,4,0,1,6,4,0,0,1,0,0,0,0,0,0,1,0
1.0,2,1,1,0,228,5,0,72.22,0,2,3,0.0,2,0,0,6,2,0,0,0,0,0,0,0,0,0,1,1
1.0,3,2,1,0,56,11,0,194.5,1,3,2,0.0,1,0,1,1,3,0,0,1,0,0,0,0,0,0,1,1
1.0,1,0,0,0,37,5,0,116.1,0,1,1,0.0,4,0,0,6,2,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,2,0,12,2,0,129.0,1,2,5,0.0,4,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,8,11,0,130.0,0,2,1,0.0,6,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
1.0,1,0,1,0,7,9,0,184.0,2,1,1,0.0,3,0,0,3,3,0,0,1,0,0,0,0,0,0,1,0
1.0,1,1,1,0,36,7,0,135.9,0,1,2,0.0,1,0,1,2,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,47,10,0,94.5,1,2,4,0.0,6,0,0,4,3,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0,0,0,6,3,0,93.0,0,1,2,0.0,6,0,0,5,1,0,0,0,0,0,0,0,0,0,1,1
1.0,2,1,0,0,81,6,0,103.5,1,2,4,0.0,1,1,0,5,4,0,0,0,0,0,0,0,0,0,1,0
1.0,3,0,1,0,87,7,0,166.85,1,3,2,0.0,0,0,0,3,4,0,0,1,0,0,0,0,0,0,1,0
1.0,2,2,1,0,72,5,0,119.85,1,2,4,0.0,5,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,1,0,65,9,0,135.9,3,2,3,0.0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,59,3,0,82.45,0,2,4,0.0,2,0,0,5,1,0,0,1,0,0,0,0,0,0,1,1
1.0,2,1,1,0,139,5,0,99.45,2,2,4,0.0,6,0,0,5,2,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,0,0,53,11,0,74.8,1,2,4,0.0,3,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,122,7,0,105.83,2,2,4,0.0,4,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,2,0,277,9,0,89.14,1,2,7,0.0,5,1,0,2,3,0,0,0,0,0,0,0,0,1,0,0
1.0,1,1,1,0,10,10,0,89.0,0,1,1,0.0,6,0,1,2,3,0,0,0,0,0,0,0,1,0,0,0
1.0,2,0,1,0,4,2,0,93.0,1,2,2,0.0,2,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,2,0,96,7,0,94.5,0,2,3,0.0,3,0,1,1,4,0,0,0,0,0,0,0,0,1,0,1
1.0,1,2,0,0,10,8,0,118.0,1,1,2,0.0,5,0,1,1,4,0,0,0,0,0,0,0,0,0,1,1
1.0,2,3,1,0,213,9,0,119.85,0,2,8,0.0,6,1,0,2,3,0,0,0,0,0,0,0,0,0,1,1
1.0,3,2,2,0,21,8,0,194.8,0,3,5,0.0,6,1,1,6,4,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0,1,0,1,1,0,82.0,0,1,1,0.0,5,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,11,2,0,93.0,1,2,1,0.0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,91,9,0,80.0,0,2,3,0.0,6,0,0,6,3,0,0,0,0,0,0,0,0,1,0,0
1.0,1,2,1,0,23,4,0,129.2,0,1,5,0.0,5,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1
1.0,2,1,1,0,305,11,0,89.0,0,2,3,0.0,2,0,0,6,3,0,0,0,0,0,0,0,0,1,0,1
1.0,2,2,1,0,35,9,0,67.49,0,2,7,0.0,3,1,0,3,3,0,0,0,0,0,0,0,0,0,1,0
1.0,3,2,1,0,2,2,0,130.0,2,3,4,0.0,6,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0
1.0,2,1,1,0,113,9,0,118.8,0,2,5,0.0,3,1,0,4,3,0,0,0,0,0,0,0,0,1,0,1
1.0,2,0,2,0,292,7,0,115.0,0,2,2,0.0,0,0,0,5,4,0,0,0,0,0,0,0,0,1,0,1
1.0,1,2,2,0,117,8,0,72.5,0,1,3,0.0,3,0,1,1,4,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,0,0,0,8,0,81.0,0,2,1,0.0,6,0,0,6,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,12,8,0,12.0,1,2,2,0.0,6,0,0,4,4,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0,0,0,7,9,0,129.0,1,1,1,0.0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,1,1
